-19,21,-1013
-19,33,-1007
-11,25,-1015
-1,27,-1013
-9,19,-1015
-5,17,-1018
-27,35,-1016
1,19,-1016
-11,35,-1015
1,21,-1009
-21,7,-1016
-17,35,-1013
-23,29,-1005
-15,27,-1011
0,27,-1016
-21,21,-1016
-9,39,-1013
-13,19,-1016
-5,27,-1011
-19,29,-1013
-3,11,-1013
-19,37,-1009
-3,29,-1016
-23,39,-1015
-3,31,-1003
-17,13,-1011
-11,31,-1013
-19,35,-1016
-17,21,-1018
-11,42,-1016
-13,13,-1026
-17,37,-1007
-7,29,-1013
-7,27,-1018
-15,40,-1022
-9,21,-1013
-17,33,-1013
-9,23,-1015
-21,31,-1011
-17,35,-1015
-13,19,-1020
-13,27,-1016
-21,31,-1015
-11,29,-1018
-21,42,-1009
-5,15,-1022
-25,23,-1022
-29,35,-1013
-11,33,-1011
-21,40,-1016
-9,23,-1024
-13,15,-1011
-13,29,-1013
-21,27,-1013
-11,44,-1011
-21,33,-1020
7,23,-1015
-21,37,-1016
-11,23,-1015
-29,44,-1028
-3,21,-1018
-3,17,-1018
-13,33,-1013
-11,35,-1007
-11,35,-1009
-9,29,-1015
-19,9,-1011
-11,25,-1005
-15,27,-1026
-9,35,-1015
-11,29,-1015
-3,17,-1015
-9,29,-1015
-1,19,-1013
-21,29,-1020
-3,31,-1011
-21,13,-1022
-13,31,-1016
-17,21,-1020
-13,37,-1013
-17,29,-1015
-13,13,-1007
-7,29,-1015
-25,21,-1009
-9,33,-1018
-21,37,-1022
0,15,-1016
-27,21,-1015
-11,19,-1015
-23,35,-1015
-1,31,-1009
-11,11,-1011
-13,25,-1018
-11,25,-1013
-5,39,-1015
-11,37,-1009
-7,15,-1018
-17,21,-1009
-13,19,-1009
-7,37,-1005
-11,40,-1011
-9,21,-1016
-29,27,-1011
-11,19,-1020
-13,39,-1026
-5,33,-1016
-11,25,-1018
-11,19,-1009
-13,29,-1016
-5,37,-1013
-11,39,-1024
-17,23,-1016
-13,19,-1007
-19,25,-1013
-9,27,-1015
-17,40,-1016
-9,23,-1018
-21,31,-1011
-1,21,-1005
-15,25,-1013
0,42,-1007
-3,25,-1018
-1,29,-1013
-23,25,-1024
-11,23,-1016
-21,40,-1009
-17,25,-1015
-13,31,-1015
-13,19,-1016
-9,25,-1013
-17,37,-1015
-5,29,-1018
-13,27,-1018
-13,23,-1011
-11,19,-1013
-15,44,-1016
-21,27,-1015
-9,27,-1009
-21,25,-1013
-11,7,-1016
-9,40,-1018
-15,31,-1015
-17,39,-1018
-17,25,-1016
-23,19,-1013
-23,37,-1020
-5,25,-1013
-13,33,-1016
-13,29,-1015
-17,21,-1016
-11,50,-1020
-29,33,-1015
-5,25,-1015
-15,15,-1015
-7,9,-1013
-17,31,-1018
-5,39,-1009
-11,25,-1022
-3,23,-1009
-11,15,-1011
-17,37,-1007
-5,35,-1016
-25,31,-1016
-3,25,-1015
-3,11,-1022
-11,21,-1013
-19,31,-1011
-1,21,-1016
-11,39,-1013
1,3,-1007
-13,29,-1016
-3,23,-1011
-9,31,-1022
-17,29,-1009
-5,19,-1028
-3,29,-1018
-9,42,-1013
-7,27,-1024
-1,35,-1024
-17,15,-1013
-11,21,-1015
-25,37,-1022
-13,25,-1011
-25,31,-1007
-9,13,-1003
-25,17,-1024
-7,29,-1020
-17,35,-1011
-11,39,-1015
-9,19,-1009
-11,17,-1005
-25,35,-1009
-11,21,-1013
-9,29,-1013
-15,15,-1007
-1,21,-1015
-21,35,-1020
1,23,-1015
-29,35,-1022
-1,19,-1015
-25,19,-1022
-5,33,-1005
-9,19,-1026
-3,29,-1011
-21,21,-1022
-11,17,-1015
-13,40,-1009
-3,29,-1018
-21,39,-1009
-19,21,-1009
3,11,-1015
-27,31,-1015
-13,19,-1016
-9,39,-1018
-11,35,-1013
-17,11,-1009
-5,31,-1011
-19,25,-1016
-11,27,-1009
-21,31,-1016
-3,9,-1007
-15,37,-1007
-13,29,-1016
-23,39,-1007
-15,37,-1009
-9,11,-1018
-17,25,-1011
0,29,-1013
-17,31,-1009
-3,35,-1005
-19,15,-1016
-13,29,-1001
-19,31,-1026
-15,27,-1013
-19,39,-1013
-1,19,-1020
-19,29,-1011
-13,35,-1011
-13,29,-1020
-25,31,-1011
-9,21,-1016
-17,25,-1022
-13,21,-1003
-11,27,-1016
-13,35,-1018
-19,29,-1018
-9,19,-1013
-19,29,-1013
-5,31,-1020
-21,42,-1011
-7,5,-1007
-21,25,-1022
0,31,-1016
-15,29,-1016
-7,39,-1011
-5,29,-1001
-17,19,-1007
-11,29,-1015
-21,15,-1018
-9,46,-1011
-17,13,-1022
-7,23,-1020
-21,31,-1015
-7,25,-1018
-19,37,-1003
-7,19,-1016
-17,17,-1026
-3,25,-1011
-25,25,-1022
-7,33,-1005
-7,27,-1015
-11,9,-1015
-7,29,-1016
-17,15,-1018
-15,37,-1007
-11,21,-1013
-7,13,-1015
-21,27,-1024
0,13,-1018
-11,39,-1018
-1,33,-1009
-9,21,-1018
-5,31,-1016
-23,13,-1016
-13,50,-1015
-21,33,-1018
-7,25,-1015
-29,25,-1016
-9,21,-1015
-3,35,-1009
-15,35,-1011
0,21,-1015
-17,27,-1007
-17,19,-1016
-25,39,-1016
-11,39,-1016
-25,21,-1016
-11,25,-1011
-15,25,-1020
-9,33,-1007
-17,39,-1009
-7,29,-1016
-17,31,-1003
-13,15,-1020
-5,33,-1020
-17,39,-1005
-9,19,-1013
-13,25,-1011
-5,29,-1011
-15,29,-1026
-7,37,-1001
-21,21,-1022
-11,29,-1015
-23,19,-1007
-3,37,-1015
-11,40,-1013
-11,31,-1015
-3,25,-1015
-7,17,-1015
-19,21,-1024
-13,35,-1011
3,19,-1018
-23,27,-1013
-9,11,-1018
-15,25,-1013
-7,46,-1005
-15,21,-1016
-15,40,-1016
-21,19,-1018
-1,13,-1016
-15,42,-1022
-7,21,-1013
-23,33,-1013
-5,27,-1001
-13,29,-1022
-9,48,-1009
-1,25,-1024
-19,31,-1015
-5,19,-1018
-11,9,-1016
-3,39,-1005
-9,25,-1015
-15,25,-1020
-13,29,-1018
-1,11,-1013
-19,40,-1016
-5,29,-1009
-15,39,-1022
-5,29,-1016
-25,9,-1018
-17,40,-1005
-11,35,-1011
-21,33,-1013
-15,29,-1005
-17,13,-1013
-21,35,-1013
-15,31,-1007
-5,21,-1016
-27,40,-1007
-5,13,-1020
-21,44,-1007
-7,29,-1009
-13,27,-1016
-17,33,-1013
-21,1,-1020
-17,31,-1007
-19,44,-1016
-7,25,-1018
-7,29,-1015
-11,5,-1020
-9,31,-1013
-11,31,-1016
-7,29,-1015
-19,33,-1013
1,13,-1013
-21,29,-1011
-11,31,-1009
-17,31,-1022
-15,37,-1009
-9,5,-1016
-11,27,-1024
-13,35,-1022
-1,21,-1015
-15,44,-995
-13,11,-1007
-11,29,-1011
-25,39,-1007
0,33,-1013
-19,39,-1020
-7,5,-1022
-23,25,-1022
-1,35,-1011
-13,31,-1011
-15,40,-1016
-19,19,-1016
0,7,-1016
-13,37,-1022
-9,25,-1015
-17,42,-1020
-11,15,-1015
-13,23,-1009
-11,37,-1018
-9,21,-1009
-23,44,-1015
-13,21,-1024
-11,15,-1015
-19,35,-1015
-19,23,-1015
-1,35,-1009
-23,21,-1024
-3,3,-1009
-19,25,-1009
-5,29,-1016
-9,39,-1013
-21,37,-1015
-19,15,-1020
-19,21,-1009
-11,31,-1005
-17,35,-1013
-3,31,-1007
-7,21,-1020
-5,29,-1013
-21,33,-1020
-21,40,-1005
-11,33,-1016
-7,13,-1013
